id,citation_context,section,citation_intent
40031,"Web kullanım madenciliği, web madenciliği konusunda önemli ve hızla gelişen; birçok araştırmanın yapıldığı bir alandır <CITE> .",literatür incelemesi,background
36569,"Bu sinir ağında 2 tane evrişimsel  , 3 tane tam bağlantılı <CITE> katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
29739,Gauss Süreç modelleri çok değişkenli dağılımlı rastgele değişkenlerin sınırlı bir koleksiyonuna sahip parametrik olmayan çekirdek tabanlı olasılık modelleridir. Her doğrusal birleşim eşit dağılmıştır <CITE>,materyal ve metot,background
44258,Çalışmalarda sıklıkla kullanılan Enron veri setine Ion Androutsopoulos'un çalışmasından erişilebilmektedir <CITE> .,metot ve materyaller,basis
40000,"Genellikle yapılandırılmamış veri, veri madenciliği ve analiz teknikleri uygulanmadığı sürece kullanışsız olmaktadır <CITE> .",giriş,background
35101,"Veritabanlarına ilişkin problemlerden biri olan ölçek sorununa, diğer çözümlerin içinde en iyi cevap vereni NoSQL""dir <CITE> .",nosql mimarisi,background
29533,J48 algoritması J48 karar ağacı algoritmasının Weka platformundaki java uygulamasıdır <CITE> .,materyal ve metot,basis
29413,<CITE> ilk olay zamanının Weibull dağılımına sahip olduğu varsayımı altında parametrelerin tahmin edicilerini elde etmişlerdir.,giriş,background
43304,Baldi ve arkadaşları protein ikincil yapısını tahmin etmek için PSI-BLAST <CITE> hizalaması ile elde ettikleri pozisyona özgü skorlama matrisi (PSSM) ve çift yönlü (bidirectional) tekrarlayan sinir ağı,giriş,background
30258,"Temel amaç, tüm sorun kısıtlamalarını karşılayan atığı en aza indiren büyük nesnelerdeki (büyük ham madde yüzeyleri) küçük parçaların en iyi çeşitliliğini bulmaktır <CITE> .",giriş,background
39759,"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE> .",materyal ve metod,background
36552,"<CITE> 'daki çalışmada elde edilen sonuçlar incelendiğinde tek bir robotun navigasyon başarısı ~95%, çoklu robotların navigasyon başarısı ~90% olmuştur.",giriş,background
49322,"Reza ve diğerleri <CITE>, TransResUNet yöntemi ile %97,6 Dice katsayısı elde etmişlerdir. Bu oran bu çalışmadan az da olsa düşüktür.",deneysel sonuçlar ve tartişma,differ
35087,"Hata toleransı, dilden bağımsız oluşu ve semantik bilgiyi yakalama becerisi dolayısıyla n-gram tabanlı bilgi erişim kelime tabanlı bilgi erişimden daha üstün özelliklere sahiptir <CITE> .",bilgi erişim merkezleri ve uygulamalar,background
48923,Hatalar artık çoğu yazılım kalitesi özelliği arasında fiili endüstri standardı haline gelmiştir <CITE> .,giriş,background
29733,Yazılım projelerinin maliyet tahmini konusunda literatürde oldukça geniş çaplı araştırmalar yürütülmektedir. <CITE> çalışmasında yazılım projelerinin maliyetini tahmin etmek amacıyla YSA (Yapay Sinir Ağı) uygulaması gerçekleştirmiştir.,giriş,background
47399,Çalışma <CITE> 'de ADS-B cihazlarına karşı saldırıların saptama zaman gecikmesini azaltmak ve doğruluğu artırmak için hiyerarşik zamansal belleğe dayalı çevrimiçi bir saldırı saptama stratejisi önerilmiştir.,kaynak taraması,background
49555,HyRANK Benchmark veri seti Uluslararası Fotogrametri ve Uzaktan Algılama Birliği'nin (International Society for Photogrammetry and Remote Sensing – ISPRS) III/4 numaralı çalışma grubu tarafından hazırlanmıştır <CITE>.,materyal ve metot,basis
32876,"Endüstri 4.0, bilgi teknolojilerinin gelişmesi ve internet/mobil uygulamalarının yaygınlaşması ile birlikte dijital platformlar, insan hayatında giderek daha büyük yer almaktadır <CITE> .",giriş,background
49532,Fazla mesainin proje ve proje elemanlarına etkilerinin ortaya çıkartılması için anket soruları oluşturulurken Türkdoğan ve diğerleri tarafından fazla mesainin verimlilik üzerindeki etkilerinin incelendiği 2017’de gerçekleştirilmiş çalışmadan faydalanılmıştır <CITE>.,yöntem,basis
44256,Bazı veri setleri ilgili dokümanlarla beraber web sayfalarından erişim sağlanmıştır <CITE> .,metot ve materyaller,basis
35565,Ayrıca insandaki uzun kemiklerin sınıflandırılması üzerine yapılan benzer başka bir çalışma için 6 katmanlı bir CNN modeli ile yüksek başarılar elde edildiği tespit edilmiştir <CITE> .,tartışma ve deneysel sonuçlar,support
29675,"Blokzinciri teknolojisi, yapılan tüm işlemlerin şifrelenerek kaydının tutulmasını ve bu kayıtların bloklar halinde saklanmasını sağlamaktadır <CITE> .",giriş,background
32264,"Yapay zekâ temelli rehabilitasyonda teknoloji uygulamalarının avantajları; bireyin seviyesine ve yeteneklerine uygun dizayn edilebilir olması, terapist ve hasta için tedavinin süre, yoğunluk, zorluk, hız gibi parametrelerinin esnek olarak yapılandırılmasının sağlanması, güvenilir ve geçerli kullanıcı algılama donanımı ile objektif veri sağlaması, gerçek zamanlı geribildirim sağlanması, gerçek yaşam simülasyonu ile aktivite eğitim kolaylığı sunması ve rehabilitasyonun sürecinde hasta ve terapistin olası tükenmişliğini azaltmasıdır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35701,"Oylaşma süreçlerine dair diğer önemli unsur, oylaşmanın ve uzlaşmanın değişebilir ya da değişemez olmasıdır <CITE> .",giriş,discuss
40654,Örtü nesnesi içine veri gömüldükten sonra elde edilen yeni taşıyıcı nesne ise stego nesnesi (örtülü nesne) olarak adlandırılmaktadır <CITE> .,giriş,background
49319,"Burada DP (doğru pozitifler) doğru sınıflandırılmış pikselleri temsil eder, YP (yanlış pozitifler) akciğer olarak sınıflandırılan arka plan piksellerini ve YN (yanlış negatifler) arka plan olarak sınıflandırılan akciğer piksellerini temsil eder <CITE>.",yöntem,background
49367,"Ad-Hoc Ondemand DistanceVector (AODV), Dynamic Source Routing (DSR), TemporallyOrdered Routing Algorithm (TORA), FlowState in theDynamic Source Routing Protokol(FSDSR), Power-Aware DSR-based Protocol isteğe bağlı yaklaşımla çalışan protokollere örnek olarak verilebilir <CITE>.",tasarsiz ağlar ve yönlendirme protokolleri,background
29862,Son yıllarda uyarlama işlemi endüstri ve akademik dünyanın önem verdiği konular arasında yer almaktadır <CITE> .,giriş,background
29170,"Lam <CITE> , geri yayılım algoritması kullanarak yapay sinir ağı ile finansal performansın tahmin edilmesi üzerinde çalışmıştır",literatür,background
29334,<CITE> yaptıkları çalışmada hem ESA hem de destek vektör makinelerini kullanmışlardır.,ilgili çalişmalar,discuss
49285,"Özcan ve <CITE> tarafından 1292 yatırımcı ile telefonla anket yöntemiyle gerçekleştirilen çalışmada ise katılımcılara halka açık şirketler ve hisse senetleri ile ilgili önemli bilgiler içeren dokümanlar ile mali tabloları inceleyip incelemedikleri, inceleyenlere de dokümanları anlamakta zorluk çekip çekmedikleri sorulmuştur. ",literatür araştirmasi,background
29269,Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,blockchain teknolojisi,background
29218,"Pudkasam ve ark, egzersiz programlarının meme kanserini iyileştiren yağ(adipozite) ve immünolojik belirteçler üzerindeki bilinen etkilerini araştırmışlardır <CITE> .",önceki çalişmalar,background
42410,Tensorflow çatısıda bu alanda araştırma yapmak için bir altyapı sunmaktadır <CITE> .,materyal ve yöntem,basis
40016,"İnternetteki verilerin sürekli değişmesi, güncellenmesi webden bilgi çıkarımı işlemini zorlaştırmaktadır; web sayfalarının dinamik yapısından dolayı webden bilgi çıkarımı, normal metin tabanlı dokümanlara göre daha zor olmaktadır <CITE> .",literatür incelemesi,background
32374,olmasa da ağrı yoğunluğunu ve algılanan fiziksel sağlığını iyileştirdiğini ortaya koymuştur <CITE>.,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48669,Model tabanlı yaklaşımda konuşma ölçeklendirilmekte ve konuşma ölçeklerinden elde edilen parametreler için gerekli modeller istatistiksel yöntemlerle hazırlanmaktadır <CITE> .,ilgili çalişmalar,background
29207,"Özyinelemeli Özellik Elemesi (ÖÖE, Recursive Feature Elimination [REF] ) ile özniteliklerin öneminin araştırıldığı ve sonrasında sırasıyla <CITE> 'da tanıtımları yapılan Lojistik Regresyon (LR) ve Rastgele Orman (RO) sınıflandırıcı algoritmaları ile eğitim ve test aşamaları yürütülerek sınıflandırma sürecinin tamamlandığı bu çalışmada meme kanseri hastalığı için önemli olan özniteliklerin araştırması yapılmıştır.",giriş,background
29760,"Covid -19 salgın süreci, kriz yönetimi bakımından bu tespite verilebilecek başarılı örneklerden biridir<CITE> .",afet risk yönetiminde yapay zekâ kullanimi,background
48584,Bu sorunları adaptif bir kuyruk sistemi ile kaynakları paylaştırarak çözüm sağlamıştır <CITE> .,ilgili çalişma,background
35294,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>, tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
48686,"Brezilya Portekizcesi için erkek bir konuşmacı tarafından seslendirilen 13.311'i benzersiz kelime olmak üzere toplam 71.358 kelime içeren ve 10,47 saat uzunluğunda olan bir veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
36331,Bir sınıflandırma işleminde hedeflenen sonuç; hedeflenen bölgenin özellik haritası ve çıkarılan özellik haritasının doğruluğuna ilişkin bilgilerdir <CITE> .,giriş,background
36324,Çalışmaların farklı alanlarda derin öğrenme ile yaptıkları çalışmalara bakıldığında; Mesut ve Burhan yaptıkları çalışmada biyomedikal görüntülerde derin öğrenme kullanarak mevcut yöntemleri kıyaslamışlardır <CITE> .,giriş,background
29264,"Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir <CITE> .",ilgili çalişmalar,background
35047,"Örneğin Fong vd. yapmış olduğu çalışmada robot kol yürüme terapisi için kullanılırken <CITE> , bir diğer Lafleche ve ekibinin yapmış olduğu çalışmada Baxter robotu insan gibi sosyal bir çevrede görmeye dayalı öğrenme işlemini gerçekleştirmiştir  .",giriş,background
35059,Kimmel ve Hirche'nin yapmış olduğu çalışmada ise değişmezlik kontrolü (Invariance Control) adını verdikleri özel bir kontrol yapısı ile güvenli İRE gerçekleştirmişler <CITE> .,giriş,background
32335,"Ortez cihazları sadece immobilizasyon, destek, düzeltme veya koruma sağlamak için değil, aynı zamanda kas-iskelet sistemi yaralanmaları veya işlev bozukluklarını tedavi etmek için de yaygın olarak kullanılmaktadır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
49088,"Yol yakalama algoritmalarında, daha iyi sonuçlar elde edilmesi için, genellikle, yol ağının yapısı hakkında bir ön bilgi edinilmesini sağlayan aktif kontür modelleri kullanılmaktadır <CITE>.",giriş,background
29425,"Bunun yanında, uzak kırsal bölgelerde TT-PZR test kitlerinin azlığı nedeniyle, doktorlar Covid-19 taraması için tıbbi görüntülerin kullanılmasını önermektedir <CITE> .",giriş,background
34704,<CITE> 'de araştırmacılar blockchain ve Bi-LSTM tabanlı bir sınıflandırıcı model sunmuşlar ve sahte haber sınıflandırma problemine katkı sunmuşlardır.,ilişkili çalışmalar,background
31877,Son yıllarda genotip bilgilerini ve hasta mahremiyeti detaylarını gözeten IoT sağlık sistemleri tanıtılmıştır <CITE>.,literatür özeti ve problemin tanımı,background
30381,"İşlenmemiş bir LiDAR nokta bütünü yeryüzünde zemin ve obje olarak (bina, ağaç, araç vb.) tüm yansımaları içerir <CITE> .",giriş,background
35020,"Elektromanyetik saçılım sinyallerini kullanarak hedef tanıma, dalganın geliş açısına bağımlı olduğundan çözümü zor bir problemdir <CITE> .",giriş,background
45353,"Sadece isimler üzerinden kişilerin demografik özelliklerinin çıkartılması, yapılan çalışmalar arasındadır <CITE> .",literatür taraması,background
38296,"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği <CITE> , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",literatür taramasi,discuss
48679,"Bu veri kümelerinin toplam 10.000'in üzerinde kelimenin kullanıldığı, 3.000'e yakın benzersiz kelimenin kullanıldığı ve toplam kayıt uzunluğunun yaklaşık 1,08 saat olduğu görülmüştür<CITE> .",ilgili çalişmalar,background
29315,"ERP uygulayan bir çok işletme, stratejileri ile ters düşmüş ve ERP projelerinin çoğunluğunda gecikmeler ve limiti aşan maliyetlerle karşılaşılmıştır <CITE> .",işletmeye uygun erp yazılımı seçimi uygulaması,background
43553,"Son olarak veri seti oluşturulurken Google ve Bing görselleri ile Fruit360, Kaggle ve Sriram RK gibi farklı platformlardan yararlanılmıştır <CITE> .",materyal ve metot,basis
34996,"Hareketli Ortalama Modelleri, herhangi bir dönemdeki gözlem değerini, zaman serisinin aynı ve ondan önceki belirli sayıda dönemindeki hata terimlerine bağlı olarak açıklayan modellerdir <CITE> .",giriş,background
48929,"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri <CITE> ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
46525,"Çalışmadan farklı olarak Sakız ve Kutlugün <CITE> yapay zeka ve seçilen parametreler kripto para birimlerinin fiyatlarını tahmin etmede kullanılamayacağı, Kutlu ve diğerleri ise Türkiye'de ki bitcoin fiyatları değerlendirilerek bugün bitcoin fiyat tahmini edilemeyeceği sonucuna ulaşılmıştır.","sonuç, tartişma ve öneriler",differ
39635,"Kalıntıların ortalama standart sapması olarak tanımlanan Hata Kareler Ortalamasının Karekökü(RMSE) ise, RMSE olarak hesaplanır <CITE> .",materyal ve metot,basis
45365,"Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",gerçekleştirilen çalışma,basis
49542,"Önerilen Co-LSTM yönteminin doğruluğu Ref. <CITE> tekniğinden biraz daha düşük olmasına rağmen, Co-LSTM daha basittir ve Ref. 'dan daha düşük zaman karmaşıklığına sahiptir.",araştırma sonuçları ve tartışma,differ
30959,Araç rotalama problemi tüm lojistik faaliyetleri içerisinde maliyetin yaklaşık % 50'sini oluşturan nakliye ve dağıtım faaliyetleri başlığı altında yer almaktadır <CITE> .,giriş,background
32567,K-ortalamalar kümeleme yöntemi adımları aşağıdaki gibidir <CITE>:,materyal ve metot,background
39636,RTFA'ın temeli 1985 yılında Powell tarafından yapılan çalışmaya dayanmaktadır <CITE> .,materyal ve metot,background
29480,Bilişim Alanları Müfredatı (The Computing Curriculum 2020-CC2020) bilişim alanlarında lisans düzeyinde müfredatlar için geliştirilmiş yetkinlik bazlı bir rehberdir ve yazılım mühendisliği alanında da taslak halinde bir alt rehber içermektedir <CITE> .,yöntem,background
29579,"Geçtiğimiz senelerde Estonya, Litvanya, Gürcistan, Burma, Kırgızistan, Güney Kore ve İran'da yaşanan siber saldırılar göz önüne alındığında küresel olarak hazırlık yapılması gerekliliği ortadadır <CITE>.",giriş ve teorik çerçeve,background
48471,"Otistik davranışlar veri kümesi için % 85 kesinlik değeri elde edilirken gen ifade analizi alanındaki Colon_Cancer, Acute_Leukemia, Hepatocellular_Carcinoma High-grade_Glioma ve Prostate_Cancer veri kümeleri için %89,5 ve %100 arasında değişen kesinlik değerleri elde edilmiştir <CITE> .",önceki çalişmalar,background
48515,"Çince için Yu, Fransızca için Poibeau, İtalyanca için Cucchiarelli , Bulgarca için Silva, Kore dili için Whitelaw <CITE>, Lehçe için Piskorski ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
49290,Sahte haber tespit problemini en basit haliyle bir metin sınıflandırma problemine indirgemek mümkündür <CITE>.,giriş,background
49140,Bu çalışma sonucunda finansal tablodaki hilelerin aktif karlılık ve kaldıraç oranı ile ilişkili olduğu tespit edilmiştir <CITE> .,benzer çalışmalar,background
34857,"Tümce yapısı Türkçe derlemdeki bağlılıkların %95'inin sağa bağımlı türde bağlılıklar olmasından yola çıkarak, bu ayrıştırıcıda ayrıştırma algoritması olarak <CITE> 'nin ""Geriye doğru demetli arama"" algoritması kullanılmıştır.",ayrıştırıcı,basis
49106,"Her bir müzik enstrümanda kullanabilen 21 (5 kadın, 16 erkek) dinleyici tarafından AnnoEmo <CITE> programı kullanılarak 2 boyutlu modele göre değerlendirilmiştir.",materyal ve metot,basis
34869,"1973 yılında Liu ve <CITE> , optimal dinamik öncelik zamanlama algoritması olarak Erken Biten Önce (Earliest Deadline First-EDF) algoritması ve optimal sabit öncelik zamanlama algoritması olarak Monoton Oran (Rate Monotonic-RM) algoritmasını sunmuştur.",sistem için gereken bileşenler,background
29874,"Başta insan bilgisayar etkileşimi olmak üzere, sürücü yorgunluk tespiti  , kişisel güvenlik uygulamaları, sosyal pazarlama  , interaktif oyunlar  , sosyalleşebilir robotlar <CITE> , yüz ifade sentezi   ve hasta duygu durum tespiti   gibi birçok uygulama alanına sahiptir.",giriş,background
48482,Yusoff ve arkadaşları DG ve YAK algoritmalarını birleştirerek nitelik seçme problemi için yeni bir melez yöntem geliştirmiştir <CITE> .,önceki çalişmalar,background
30224,Chai vd. ise çalışmasında Çin İşaret Dilinden Çince'ye çevirme üzerinde çalışmalar yapmıştır <CITE> .,sonuç,background
42711,Algoritmada endeksin artma azalma yönü tahminlemesi için mevcut gün ile belirli periyottaki önceki gün karşılaştırmasında <CITE> çalışmasında olduğu gibi 20 günlük periyoda kadar tahminlemeler yapılmıştır.,model parametreleri ve deneysel sonuçlar,discuss
32986,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA <CITE> , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
30186,En yüksek 𝑣 𝑃𝐶 değeri en iyi kümeleme değerini vermektedir <CITE> .,giriş,background
32896,Yeterli veri setine sahip <CITE> basit verilerde   Naive Bayes algoritmasının kullanımı sonucunda (%96) başarım oranı elde edilmiştir.,tartişma,support
31983,"Literatürdeki Türkçe duygu analizi çalışmalarında klasik makine öğrenmesi algoritmaları kullanılarak gerçekleştirilen sınıflandırma sonucunda elde edilen f-skorlarının ikili sınıflandırmada 0.78 ile 0.921 arasında, üçlü sınıflandırmada ise 0.59 ile 0.78 arasında değiştiği görülmektedir <CITE>.",sonuç,support
32983,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO <CITE> , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
49495,"Bulgularımıza paralel olarak Alabbadi and Qureshi , sosyal medya kullanımının katılımcılar arasındaki etkileşimi ve bağlılığı arttırdığını teyit etmektedir <CITE>.",tartışma,support
30034,Ji <CITE> çalışmasında insanın duruş ve hareketlerinin analizi için bir değerlendirme vermiştir.,giriş,background
49029,"Çalışma, nesne görüntülerinde 3B derinlik verilerini içeren derinlik algılayıcı kamera uygulamaları (örn: ToF) kullanılarak gerçekleştirilmiştir <CITE> .",materyal ve metot,basis
32288,"Bu kapsamda üretilen Stewart Platformu; ayak bileği, diz ve eklemleri hareketlendirmek sağlığına kavuşturmak veya rehabilite etmek amacıyla kullanılmaktadır <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35304,"Şahin ve Alpaslan <CITE> , SegNet mimarisini kullanarak deride bulunan lezyonları bölütleyebileceği bir sistem geliştirmiştir.",giriş,background
32334,"Bununla birlikte, bu teknolojilerin, sağlıklı insanlara yerleştirildiğinde gelişmiş biliş, gece görüşü ve diğer gelişmiş algı gibi olağanüstü yetenekler elde etmek için kullanılabileceği de öne sürülmektedir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
42661,"Öte yandan davranışsal finans yaklaşımına göre menkul kıymetlerin fiyatlarının piyasa aktörlerince ""algılanan"" fiyatı yansıtmaktadır <CITE> .",giriş,background
29635,D'Souza ve arkadaşları <CITE> yeşil tüketici davranışı sergileyenlerin ücret konusunda farkındalığı olduğunu söylemiştir.,kaynak taraması,background
32386,"Ancak, hastaların rehabilitasyonu neden gerçek bir ortam yerine sanal bir ortamda gerçekleştirmesi gerektiği noktasında farklı görüşlere sahip olsalar da çalışmalar, hastaların bilişsel ve motor yönlerinin rehabilitasyonunda VR kullanımının faydalı olduğunu göstermektedir <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
40021,"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir <CITE> .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir  .",literatür incelemesi,discuss
31494,"Kullanıcıların arama sonuçlarında sadece ilk sayfadaki sonuçları incelediği, daha sonraki sayfalarda yer alan sonuçları göz ardı ettiği gözlemlenmiştir <CITE> .",giriş,background
31392,"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE>.",bellek tabanlı makine öğrenme modelleri,background
29160,"Veri madenciliği teknikleri temel olarak, veri madenciliğinin amacına dayalı olarak tahmin edici ve tanımlayıcı yöntemler olmak üzere iki sınıf altında incelenebilir <CITE> .",giriş,background
48974,Daha sonra modellerin performansı üzerinde olumlu bir etkiye sahip olmayan noktalama işaretleri ve sayılar ayıklanır. Bu adım makinelere sözcüklerin öğretilmesi için en temel ön işleme adımlarından biridir <CITE> .,materyal ve metot,background
31377,"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir<CITE> .",giriş,background
34961,Türkçe dilinin kendine özgün yapısından dolayı metinsel verilerle çalışmak ve anlamlı sonuçlar elde etmek ise oldukça zordur <CITE> .,amaç ve hedef,background
35094,"Sözcük niteliklerindeki belirsizliklerin giderilmesi konusunda, H. Sak <CITE> , D. Yüret   ve R. Ehsani   nin çalışmaları incelenebilir.",ddi çalışmalarında karşılaşılan zorluklar,background
33898,Uygun kural vektörünün bulunması için kural vektörlerinin rasgele elde edilmesi yukarıda verilen Teorem   1 ve Teorem <CITE> 2'ye göre yapılmıştır.,hücresel otomata temelli ikili siniflandirma,basis
43293,Ancak bu yöntemlerle çözümlenebilen protein sayısı sınırlı olduğundan ve zaman aldığından <CITE> bilgisayarlı teknikler kullanılarak gerçekleştirilen protein yapı tahmini çalışmaları öne çıkmaktadır.,giriş,background
42401,"Satranç, 8x8'lik bir ızgarada düzenlenmiş 64 kareden oluşan damalı bir tahtada oynanan iki oyunculu bir strateji oyunudur. <CITE> Oyun dünya çapında milyonlarca insan tarafından oynanır.",giriş,background
30347,"Tesis yerleştirme problemi, toplam maliyeti, maksimum mesafeyi ve toplam taşıma süresini en aza indirmeyi amaçlayan matematiksel modeller oluşturulmuş ve sezgisel yöntemler uygulanmıştır <CITE>.",giriş,background
35092,"Bilgisayarlı çeviri konusunda A.C. Tantuğ  , M. Orhun <CITE> ve Ö. Çetinoğlu'nun   çalışmaları örnek olarak verilebilir.",ddi'nin ilgi alanları,background
37918,"Diğer emosyon modeli olan boyutlandırmaya dayanan yaklaşımda ise, değerlik (valence) ve uyarılmışlık (arousal) seviyelerini iki temel boyut olarak esas alarak emosyonel uzayı oluşturulmaktadır <CITE> .",giriş,background
29696,"SVC yapısı, kullanıcı tarafından belirlenen etiketler(label) yardımıyla sistemin doğru şekilde bir öğrenme performansı göstermesini ve sistemden çıkan sonuçların doğruluğunu onaylamayı sağlayan güdümlü bir öğrenme mekanizmasıdır <CITE> .",yöntemler,background
31370,"Fakat <CITE> çalışması ile aynı ön eğitimli modelin kullanıldığı düşünülürse, aynı doğruluk değeri kabul edilebilir.",değerlendirme,support
32357,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35839,Dolayısıyla siber saldırılara karşı savunmasızdır <CITE>.,giriş,background
34991,Bu nedenle Box-Jenkins modellerini kullanarak yapılacak kısa dönemli tahminlerin diğer tekniklerin kullanılmasıyla yapılacak tahminlerden daha güvenilir olacağı söylenebilir <CITE> .,giriş,background
49530,"Ağaç oluşturulurken ayırma işlemleri, bilgi kazancına (information gain-IG) ve gini indeksi fonksiyonlarına göre gerçekleştirilmektedir <CITE>.",deneysel çalişmalar,basis
39629,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
32324,Hareket oluşturucu mekanizma olarak FES her hasta için uygun değildir <CITE>) .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48524,Trafikte telefon kullanımından dolayı yaşanan trafik kazalarının önüne geçmek için geliştirilen bir uygulama olan un-divided kullanıcının izin verdiği kişilerden gelen aramaları kabul ederek ve mesajları okuyarak sürücüye kesintisiz bir sürüş yaşatmayı hedefler <CITE> .,giriş,background
29900,"Finansal piyasalarda yatırımcıların özel durumlar hakkında bilgilendirilmesine yönelik yapılan kamuya açıklama formlarında ve finansal raporlamada, metinlerin ortalama eğitim düzeyine sahip bir yatırımcı tarafından anlaşılabilir olması, piyasalardaki bilgi akışını etkilemekte ve etkin piyasa oluşumuna katkı sağlamaktadır <CITE> .",giriş,background
49393,Bu nedenle öğrenciler mezun olmadan ve önemli tasarım ve uygulama sorumlulukları almadan önce mutlaka bazı pratik deneyimleri kazandırmak gerekmektedir <CITE>.,sonuçlar ve öneriler,support
35077,"Takcı ve Soğukpınar tarafından yapılan bir başka çalışmada <CITE> ise yine web sunucu verileri üzerinde, bu sefer Statistica Data Miner uygulaması yardımıyla kümeleme yapılmış ve kütüphane kullanıcıları davranışlarına göre kümelere ayrılmıştır.",bilgi erişim merkezleri ve uygulamalar,background
30958,"Araç rotalama problemi, bir veya birden fazla depodan çıkan araçların, talep noktalarına ait talep miktarlarının, araçların taşıma kapasitesinin, depo kapasitesini dikkate alınarak taleplerin tamamını karşılamak ve başladıkları noktaya geri dönmek suretiyle mümkün olan en kısa yol kat edilerek çizelgelenmesidir <CITE> .",giriş,background
